,election_date,election_type,harmonised_code,harmonised_name,pc1
1042,2018_03_04,camera,ITI12,lucca,0.08478325829474502
1043,2018_03_04,camera,ITI13,pistoia,0.10204715295619365
1044,2018_03_04,camera,ITI14,firenze,0.10316894751865888
1045,2018_03_04,camera,ITI15,prato,0.09361387472969643
1046,2018_03_04,camera,ITI16,livorno,0.06845925763722223
1047,2018_03_04,camera,ITI17,pisa,0.09435434715593452
1048,2018_03_04,camera,ITI18,arezzo,0.09738906606470372
1049,2018_03_04,camera,ITI19,siena,0.09966823344771708
1050,2018_03_04,camera,ITI1A,grosseto,0.0848958180759651
1051,2018_03_04,camera,ITI21,perugia,0.08495837901827537
1052,2018_03_04,camera,ITI22,terni,0.052776407154733966
1053,2018_03_04,camera,ITI31,pesaro e urbino,-0.004097086681126754
1054,2018_03_04,camera,ITI32,ancona,-0.005311991709637496
1055,2018_03_04,camera,ITI33,macerata,0.031729534267347495
1056,2018_03_04,camera,ITI34,ascoli piceno,-0.04148076995499066
1057,2018_03_04,camera,ITI35,fermo,-0.021364614407906685
1058,2018_03_04,camera,ITI41,viterbo,0.003113914502598443
1059,2018_03_04,camera,ITI42,rieti,0.011826843761644026
1060,2018_03_04,camera,ITI43,roma,-0.020205769145821745
1061,2018_03_04,camera,ITI44,latina,-0.04657020939610254
1062,2018_03_04,camera,ITI45,frosinone,-0.06295612008071169
1063,2019_05_26,european,ITC11,torino,0.0061134185017709276
1064,2019_05_26,european,ITC12,vercelli,0.11423696445093023
1065,2019_05_26,european,ITC13,biella,0.09390146350968127
1066,2019_05_26,european,ITC14,verbanocusioossola,0.11891500545652364
1067,2019_05_26,european,ITC15,novara,0.08725505059548652
1068,2019_05_26,european,ITC16,cuneo,0.12005987281797924
1069,2019_05_26,european,ITC17,asti,0.09725283033827435
1070,2019_05_26,european,ITC18,alessandria,0.08694288304179375
1071,2019_05_26,european,ITC20,valle daosta,0.07745049388997712
1072,2019_05_26,european,ITC31,imperia,0.05332320561073714
1073,2019_05_26,european,ITC32,savona,0.05240750662012522
1074,2019_05_26,european,ITC33,genova,-0.015819670460055453
1075,2019_05_26,european,ITC34,la spezia,0.025787798745205932
1076,2019_05_26,european,ITC41,varese,0.13228409516320638
1077,2019_05_26,european,ITC42,como,0.1569690968452247
1078,2019_05_26,european,ITC43,lecco,0.14418078344545754
1079,2019_05_26,european,ITC44,sondrio,0.20522901108847863
1080,2019_05_26,european,ITC46,bergamo,0.19372826657637238
1081,2019_05_26,european,ITC47,brescia,0.17758125444002432
1082,2019_05_26,european,ITC48,pavia,0.14374541142813105
1083,2019_05_26,european,ITC49,lodi,0.1302128537248846
1084,2019_05_26,european,ITC4A,cremona,0.1437455247191704
1085,2019_05_26,european,ITC4B,mantova,0.11659207260982517
1086,2019_05_26,european,ITC4C,milano,0.05387652386679643
1087,2019_05_26,european,ITC4D,monza e della brianza,0.10193652941162208
1088,2019_05_26,european,ITF11,laquila,-0.004564276443359678
1089,2019_05_26,european,ITF12,teramo,-0.008476103439769121
1090,2019_05_26,european,ITF13,pescara,-0.04401203859230415
1091,2019_05_26,european,ITF14,chieti,-0.05063757238471915
1092,2019_05_26,european,ITF21,isernia,-0.13905892878518872
1093,2019_05_26,european,ITF22,campobasso,-0.174278407200975
1094,2019_05_26,european,ITF31,caserta,-0.19221490102333155
1095,2019_05_26,european,ITF32,benevento,-0.13089898967086708
1096,2019_05_26,european,ITF33,napoli,-0.29576371355331865
1097,2019_05_26,european,ITF34,avellino,-0.1754761653694778
1098,2019_05_26,european,ITF35,salerno,-0.14215971727504767
1099,2019_05_26,european,ITF43,taranto,-0.13602255128305074
1100,2019_05_26,european,ITF44,brindisi,-0.12333817173516305
1101,2019_05_26,european,ITF45,lecce,-0.08735626069807735
1102,2019_05_26,european,ITF46,foggia,-0.12819873170998916
1103,2019_05_26,european,ITF47,bari,-0.15197620297966777
1104,2019_05_26,european,ITF48,barlettaandriatrani,-0.16966784800484863
1105,2019_05_26,european,ITF51,potenza,-0.15845966870501316
1106,2019_05_26,european,ITF52,matera,-0.1739157093496018
1107,2019_05_26,european,ITF61,cosenza,-0.18064780114297171
1108,2019_05_26,european,ITF62,crotone,-0.1892393055148256
1109,2019_05_26,european,ITF63,catanzaro,-0.1549382135696011
1110,2019_05_26,european,ITF64,vibo valentia,-0.13954008321958702
1111,2019_05_26,european,ITF65,reggio calabria,-0.11448406062762563
1112,2019_05_26,european,ITG11,trapani,-0.23842103167700313
1113,2019_05_26,european,ITG12,palermo,-0.20141596852660304
1114,2019_05_26,european,ITG13,messina,-0.17758208884482157
1115,2019_05_26,european,ITG14,agrigento,-0.22063697051375641
1116,2019_05_26,european,ITG15,caltanissetta,-0.20996210732997012
1117,2019_05_26,european,ITG16,enna,-0.2430194166232982
1118,2019_05_26,european,ITG17,catania,-0.2089790911102919
1119,2019_05_26,european,ITG18,ragusa,-0.17014956818796617
1120,2019_05_26,european,ITG19,siracusa,-0.23564226928066745
1121,2019_05_26,european,ITG2D,sassari,-0.08438946219335551
1122,2019_05_26,european,ITG2E,nuoro,-0.10871466059956367
1123,2019_05_26,european,ITG2F,cagliari,-0.09911714720281593
1124,2019_05_26,european,ITG2G,oristano,-0.07584640335033759
1125,2019_05_26,european,ITG2H,sud sardegna,-0.10227548085195493
1126,2019_05_26,european,ITH10,bolzano,-0.02819983892477343
1127,2019_05_26,european,ITH20,trento,0.09607969861934902
1128,2019_05_26,european,ITH31,verona,0.1677673509414922
1129,2019_05_26,european,ITH32,vicenza,0.20017594825933352
1130,2019_05_26,european,ITH33,belluno,0.16155109684865324
1131,2019_05_26,european,ITH34,treviso,0.2099732841872846
1132,2019_05_26,european,ITH35,venezia,0.13184334686531335
1133,2019_05_26,european,ITH36,padova,0.1601219799635301
1134,2019_05_26,european,ITH37,rovigo,0.1518075728976984
1135,2019_05_26,european,ITH41,pordenone,0.14520005781858406
1136,2019_05_26,european,ITH42,udine,0.14451704347915
1137,2019_05_26,european,ITH43,gorizia,0.06599855333997035
1138,2019_05_26,european,ITH44,trieste,0.041185931232395875
1139,2019_05_26,european,ITH51,piacenza,0.13170141256267115
1140,2019_05_26,european,ITH52,parma,0.08566617170959152
1141,2019_05_26,european,ITH53,reggio nellemilia,0.015741120772123002
1142,2019_05_26,european,ITH54,modena,0.0517653802466473
1143,2019_05_26,european,ITH55,bologna,0.0061617380852292
1144,2019_05_26,european,ITH56,ferrara,0.1078864940446078
1145,2019_05_26,european,ITH57,ravenna,0.04247113141033718
1146,2019_05_26,european,ITH58,forlicesena,0.043520962499382546
1147,2019_05_26,european,ITH59,rimini,0.03912150700159145
1148,2019_05_26,european,ITI11,massacarrara,0.028206059580959446
1149,2019_05_26,european,ITI12,lucca,0.074276906393463
1150,2019_05_26,european,ITI13,pistoia,0.057678205236962474
1151,2019_05_26,european,ITI14,firenze,0.0018489407941191356
1152,2019_05_26,european,ITI15,prato,0.060670017822588795
1153,2019_05_26,european,ITI16,livorno,0.0005517877007786266
1154,2019_05_26,european,ITI17,pisa,0.04652399529851693
1155,2019_05_26,european,ITI18,arezzo,0.06125438706711518
1156,2019_05_26,european,ITI19,siena,0.02594242765128525
1157,2019_05_26,european,ITI1A,grosseto,0.06382909784056626
1158,2019_05_26,european,ITI21,perugia,0.05853895646697265
1159,2019_05_26,european,ITI22,terni,0.04975099736170731
1160,2019_05_26,european,ITI31,pesaro e urbino,0.029970180631266465
1161,2019_05_26,european,ITI32,ancona,0.007001792108151132
1162,2019_05_26,european,ITI33,macerata,0.06027077481313202
1163,2019_05_26,european,ITI34,ascoli piceno,0.010708722533441937
1164,2019_05_26,european,ITI35,fermo,0.06623640028667514
1165,2019_05_26,european,ITI41,viterbo,0.06353295615204275
1166,2019_05_26,european,ITI42,rieti,0.05435271859404687
1167,2019_05_26,european,ITI43,roma,-0.025920682714863974
1168,2019_05_26,european,ITI44,latina,0.023785470349464048
1169,2019_05_26,european,ITI45,frosinone,0.03250078630461384
1170,2022_09_25,camera,ITC11,torino,0.030409134021866995
1171,2022_09_25,camera,ITC12,vercelli,0.0938285315039316
1172,2022_09_25,camera,ITC13,biella,0.09843683651921585
1173,2022_09_25,camera,ITC14,verbanocusioossola,0.0881236318466527
1174,2022_09_25,camera,ITC15,novara,0.08549454822237973
1175,2022_09_25,camera,ITC16,cuneo,0.10058135394461509
1176,2022_09_25,camera,ITC17,asti,0.07245137392385095
1177,2022_09_25,camera,ITC18,alessandria,0.07328558451101845
1178,2022_09_25,camera,ITC31,imperia,0.05843562387469251
1179,2022_09_25,camera,ITC32,savona,0.054246118376793696
1180,2022_09_25,camera,ITC33,genova,0.011986322484660746
1181,2022_09_25,camera,ITC34,la spezia,0.030859814147658725
1182,2022_09_25,camera,ITC41,varese,0.09484093239114749
1183,2022_09_25,camera,ITC42,como,0.10736405275015129
1184,2022_09_25,camera,ITC43,lecco,0.10900184526377805
1185,2022_09_25,camera,ITC44,sondrio,0.13177497942227256
1186,2022_09_25,camera,ITC46,bergamo,0.12364035736304385
1187,2022_09_25,camera,ITC47,brescia,0.12030674569552387
1188,2022_09_25,camera,ITC48,pavia,0.09033661663350195
1189,2022_09_25,camera,ITC49,lodi,0.09653283305330476
1190,2022_09_25,camera,ITC4A,cremona,0.11466281030317078
1191,2022_09_25,camera,ITC4B,mantova,0.0981269492030103
1192,2022_09_25,camera,ITC4C,milano,0.06451214347579494
1193,2022_09_25,camera,ITC4D,monza e della brianza,0.07856627174321917
1194,2022_09_25,camera,ITF11,laquila,0.015109111344831738
1195,2022_09_25,camera,ITF12,teramo,-0.039774524963922836
1196,2022_09_25,camera,ITF13,pescara,-0.03813001901465523
1197,2022_09_25,camera,ITF14,chieti,-0.049630313163989914
1198,2022_09_25,camera,ITF21,isernia,-0.06528980465193336
1199,2022_09_25,camera,ITF22,campobasso,-0.12301853656209481
1200,2022_09_25,camera,ITF31,caserta,-0.20614286952777755
1201,2022_09_25,camera,ITF32,benevento,-0.11633072832002357
1202,2022_09_25,camera,ITF33,napoli,-0.292308813775295
1203,2022_09_25,camera,ITF34,avellino,-0.12203283084800569
1204,2022_09_25,camera,ITF35,salerno,-0.09327254154757172
1205,2022_09_25,camera,ITF43,taranto,-0.13511127456321365
1206,2022_09_25,camera,ITF44,brindisi,-0.14619508142769416
1207,2022_09_25,camera,ITF45,lecce,-0.053403349256357896
1208,2022_09_25,camera,ITF46,foggia,-0.24618127764651968
1209,2022_09_25,camera,ITF47,bari,-0.1244631726442281
1210,2022_09_25,camera,ITF48,barlettaandriatrani,-0.15029147228528433
1211,2022_09_25,camera,ITF51,potenza,-0.11771024426729014
1212,2022_09_25,camera,ITF52,matera,-0.12777957816889315
1213,2022_09_25,camera,ITF61,cosenza,-0.23529941348608496
1214,2022_09_25,camera,ITF62,crotone,-0.2665039396202915
1215,2022_09_25,camera,ITF63,catanzaro,-0.14508775032821666
1216,2022_09_25,camera,ITF64,vibo valentia,-0.16179979902399405
1217,2022_09_25,camera,ITF65,reggio calabria,-0.09897910756686981
1218,2022_09_25,camera,ITG11,trapani,-0.1692968853381024
1219,2022_09_25,camera,ITG12,palermo,-0.21498940750579845
1220,2022_09_25,camera,ITG13,messina,-0.11737424901256321
1221,2022_09_25,camera,ITG14,agrigento,-0.18175324083080852
1222,2022_09_25,camera,ITG15,caltanissetta,-0.1861850585922138
1223,2022_09_25,camera,ITG16,enna,-0.17507549569058103
1224,2022_09_25,camera,ITG17,catania,-0.1678794331279584
1225,2022_09_25,camera,ITG18,ragusa,-0.12559183868365506
1226,2022_09_25,camera,ITG19,siracusa,-0.19314142982050414
1227,2022_09_25,camera,ITG2D,sassari,-0.0760893649074289
1228,2022_09_25,camera,ITG2E,nuoro,-0.10365054776409469
1229,2022_09_25,camera,ITG2F,cagliari,-0.06399287535164733
1230,2022_09_25,camera,ITG2G,oristano,-0.030262734535048255
1231,2022_09_25,camera,ITG2H,sud sardegna,-0.06351160239973186
1232,2022_09_25,camera,ITH10,bolzano,0.02913583668072653
1233,2022_09_25,camera,ITH20,trento,0.0981902018855772
1234,2022_09_25,camera,ITH31,verona,0.12121477528581037
1235,2022_09_25,camera,ITH32,vicenza,0.12826882983461452
1236,2022_09_25,camera,ITH33,belluno,0.13445588382867718
1237,2022_09_25,camera,ITH34,treviso,0.13112052553469492
1238,2022_09_25,camera,ITH35,venezia,0.10062836936014252
1239,2022_09_25,camera,ITH36,padova,0.11772102764184032
1240,2022_09_25,camera,ITH37,rovigo,0.11786622093683444
1241,2022_09_25,camera,ITH41,pordenone,0.1161516466532583
1242,2022_09_25,camera,ITH42,udine,0.11216667256314082
1243,2022_09_25,camera,ITH43,gorizia,0.06629637545499217
1244,2022_09_25,camera,ITH44,trieste,0.07573917934679543
1245,2022_09_25,camera,ITH51,piacenza,0.1017559148757122
1246,2022_09_25,camera,ITH52,parma,0.06751231004029512
1247,2022_09_25,camera,ITH53,reggio nellemilia,0.04198444176264495
1248,2022_09_25,camera,ITH54,modena,0.06085987208974847
1249,2022_09_25,camera,ITH55,bologna,0.05689081879314884
1250,2022_09_25,camera,ITH56,ferrara,0.09357355708239025
1251,2022_09_25,camera,ITH57,ravenna,0.07040446244835216
1252,2022_09_25,camera,ITH58,forlicesena,0.07223340380343128
1253,2022_09_25,camera,ITH59,rimini,0.07961366743453888
1254,2022_09_25,camera,ITI11,massacarrara,0.029604869807419464
1255,2022_09_25,camera,ITI12,lucca,0.06417242841026362
1256,2022_09_25,camera,ITI13,pistoia,0.06988294196505711
1257,2022_09_25,camera,ITI14,firenze,0.04928788283709971
1258,2022_09_25,camera,ITI15,prato,0.06864683118656026
1259,2022_09_25,camera,ITI16,livorno,0.015728280964529006
1260,2022_09_25,camera,ITI17,pisa,0.052171261583523185
1261,2022_09_25,camera,ITI18,arezzo,0.07555016859059308
1262,2022_09_25,camera,ITI19,siena,0.06815083093677578
1263,2022_09_25,camera,ITI1A,grosseto,0.07283398533784906
1264,2022_09_25,camera,ITI21,perugia,0.0505529515969288
1265,2022_09_25,camera,ITI22,terni,0.045416869989983025
1266,2022_09_25,camera,ITI31,pesaro e urbino,0.03937788172611255
1267,2022_09_25,camera,ITI32,ancona,0.026922031780570867
1268,2022_09_25,camera,ITI33,macerata,0.05405049107788896
1269,2022_09_25,camera,ITI34,ascoli piceno,0.0035659321225152284
1270,2022_09_25,camera,ITI35,fermo,0.05053417356447868
1271,2022_09_25,camera,ITI41,viterbo,0.06630546204260553
1272,2022_09_25,camera,ITI42,rieti,0.056822673638680155
1273,2022_09_25,camera,ITI43,roma,0.029785345682666872
1274,2022_09_25,camera,ITI44,latina,0.003672306349813597
1275,2022_09_25,camera,ITI45,frosinone,-0.00620351032902241
1276,2024_06_09,european,ITC11,torino,0.009357903793875707
1277,2024_06_09,european,ITC12,vercelli,0.03684750187604396
1278,2024_06_09,european,ITC13,biella,0.04296458473076334
1279,2024_06_09,european,ITC14,verbanocusioossola,0.0352599357874511
1280,2024_06_09,european,ITC15,novara,0.035017556347808315
1281,2024_06_09,european,ITC16,cuneo,0.02906075774166331
1282,2024_06_09,european,ITC17,asti,0.005028309114094705
1283,2024_06_09,european,ITC18,alessandria,0.01833000219466178
1284,2024_06_09,european,ITC20,valle daosta,-0.0013019417339058385
1285,2024_06_09,european,ITC31,imperia,0.013236245568514106
1286,2024_06_09,european,ITC32,savona,0.014159834988555955
1287,2024_06_09,european,ITC33,genova,0.009475400999430356
1288,2024_06_09,european,ITC34,la spezia,0.028706093804160105
1289,2024_06_09,european,ITC41,varese,0.025419874941020902
1290,2024_06_09,european,ITC42,como,0.028274768601362396
1291,2024_06_09,european,ITC43,lecco,0.05168061078069468
1292,2024_06_09,european,ITC44,sondrio,0.04112343152114147
1293,2024_06_09,european,ITC46,bergamo,0.07401400208843138
1294,2024_06_09,european,ITC47,brescia,0.05837241937242514
1295,2024_06_09,european,ITC48,pavia,0.020413777432468805
1296,2024_06_09,european,ITC49,lodi,0.04569314846641694
1297,2024_06_09,european,ITC4A,cremona,0.04790915354284115
1298,2024_06_09,european,ITC4B,mantova,0.06070848923299453
1299,2024_06_09,european,ITC4C,milano,0.029822252828586436
1300,2024_06_09,european,ITC4D,monza e della brianza,0.026062732636574257
1301,2024_06_09,european,ITF11,laquila,0.024868427566346503
1302,2024_06_09,european,ITF12,teramo,-0.021797957595994257
1303,2024_06_09,european,ITF13,pescara,-0.007647156752094245
1304,2024_06_09,european,ITF14,chieti,0.00529651357198471
1305,2024_06_09,european,ITF21,isernia,-0.04008148082908037
1306,2024_06_09,european,ITF22,campobasso,-0.03587429747911762
1307,2024_06_09,european,ITF31,caserta,-0.12839974788399264
1308,2024_06_09,european,ITF32,benevento,-0.13248018866951672
1309,2024_06_09,european,ITF33,napoli,-0.12103297984430944
1310,2024_06_09,european,ITF34,avellino,-0.10435293313979638
1311,2024_06_09,european,ITF35,salerno,-0.039382836250161306
1312,2024_06_09,european,ITF43,taranto,0.0018658449639592095
1313,2024_06_09,european,ITF44,brindisi,-0.016915001155070233
1314,2024_06_09,european,ITF45,lecce,0.04517129916716008
1315,2024_06_09,european,ITF46,foggia,-0.08890903201745522
1316,2024_06_09,european,ITF47,bari,0.09270240472195086
1317,2024_06_09,european,ITF48,barlettaandriatrani,0.051299653173167384
1318,2024_06_09,european,ITF51,potenza,-0.046844854888129825
1319,2024_06_09,european,ITF52,matera,0.029367525860348388
1320,2024_06_09,european,ITF61,cosenza,-0.1698232966390383
1321,2024_06_09,european,ITF62,crotone,-0.16935426176079024
1322,2024_06_09,european,ITF63,catanzaro,-0.0938445828551627
1323,2024_06_09,european,ITF64,vibo valentia,-0.08808972928672035
1324,2024_06_09,european,ITF65,reggio calabria,-0.15475686729056748
1325,2024_06_09,european,ITG11,trapani,-0.15135778034491437
1326,2024_06_09,european,ITG12,palermo,-0.209000776958624
1327,2024_06_09,european,ITG13,messina,-0.19776174425567844
1328,2024_06_09,european,ITG14,agrigento,-0.2694026234005332
1329,2024_06_09,european,ITG15,caltanissetta,-0.23374948367903334
1330,2024_06_09,european,ITG16,enna,-0.1613289844713733
1331,2024_06_09,european,ITG17,catania,-0.18650040494732262
1332,2024_06_09,european,ITG18,ragusa,-0.12941811981686024
1333,2024_06_09,european,ITG19,siracusa,-0.17482741515920808
1334,2024_06_09,european,ITG2D,sassari,-0.05394067778451643
1335,2024_06_09,european,ITG2E,nuoro,-0.062432826323640424
1336,2024_06_09,european,ITG2F,cagliari,-0.04112233334439427
1337,2024_06_09,european,ITG2G,oristano,-0.03657529559486165
1338,2024_06_09,european,ITG2H,sud sardegna,-0.0244729049896022
1339,2024_06_09,european,ITH10,bolzano,-0.12459486537717787
1340,2024_06_09,european,ITH20,trento,0.046133864212897134
1341,2024_06_09,european,ITH31,verona,0.04084239817798562
1342,2024_06_09,european,ITH32,vicenza,0.07312271685935051
1343,2024_06_09,european,ITH33,belluno,0.06208957444626462
1344,2024_06_09,european,ITH34,treviso,0.05996008667465465
1345,2024_06_09,european,ITH35,venezia,0.06308504570446932
1346,2024_06_09,european,ITH36,padova,0.06462003075979882
1347,2024_06_09,european,ITH37,rovigo,0.07655478422816045
1348,2024_06_09,european,ITH41,pordenone,0.09438332865729256
1349,2024_06_09,european,ITH42,udine,0.055399292977803646
1350,2024_06_09,european,ITH43,gorizia,0.03430972231072246
1351,2024_06_09,european,ITH44,trieste,0.029580131494295912
1352,2024_06_09,european,ITH51,piacenza,0.06689948668739382
1353,2024_06_09,european,ITH52,parma,0.06305146291289965
1354,2024_06_09,european,ITH53,reggio nellemilia,0.08161337155017498
1355,2024_06_09,european,ITH54,modena,0.09633485186526676
1356,2024_06_09,european,ITH55,bologna,0.09602093230609905
1357,2024_06_09,european,ITH56,ferrara,0.09501569072925359
1358,2024_06_09,european,ITH57,ravenna,0.09688100030347051
1359,2024_06_09,european,ITH58,forlicesena,0.09813334748814057
1360,2024_06_09,european,ITH59,rimini,0.08787243383701046
1361,2024_06_09,european,ITI11,massacarrara,-0.03729282335473927
1362,2024_06_09,european,ITI12,lucca,0.04883897373333841
1363,2024_06_09,european,ITI13,pistoia,0.058966908683955516
1364,2024_06_09,european,ITI14,firenze,0.0646337404577901
1365,2024_06_09,european,ITI15,prato,0.08310514944886664
1366,2024_06_09,european,ITI16,livorno,0.04957913560626619
1367,2024_06_09,european,ITI17,pisa,0.06673951409286005
1368,2024_06_09,european,ITI18,arezzo,0.07107429018576122
1369,2024_06_09,european,ITI19,siena,0.08518127788213639
1370,2024_06_09,european,ITI1A,grosseto,0.07183843238010933
1371,2024_06_09,european,ITI21,perugia,0.052408187723026786
1372,2024_06_09,european,ITI22,terni,0.03721737043125439
1373,2024_06_09,european,ITI31,pesaro e urbino,0.06839129660987465
1374,2024_06_09,european,ITI32,ancona,0.05026011618556234
1375,2024_06_09,european,ITI33,macerata,0.04527824228491868
1376,2024_06_09,european,ITI34,ascoli piceno,0.0487753842481593
1377,2024_06_09,european,ITI35,fermo,0.030315052713727062
1378,2024_06_09,european,ITI41,viterbo,0.06899162061666585
1379,2024_06_09,european,ITI42,rieti,0.04117981804364556
1380,2024_06_09,european,ITI43,roma,0.04622044177346888
1381,2024_06_09,european,ITI44,latina,-0.03728879553603439
1382,2024_06_09,european,ITI45,frosinone,-0.01645196329227027
