year,province_code,nuts3_code,harmonised_name,marriages_civil,marriages_religious
2018,IT_108,ITC4D,Monza e della Brianza,1389,810
2018,IT_109,ITI35,Fermo,214,263
2018,IT_110,ITF48,BarlettaAndriaTrani,426,1340
2018,IT_111,ITG2H,Sud Sardegna,532,450
2019,IT_001,ITC11,Torino,3855,1818
2019,IT_002,ITC12,Vercelli,301,159
2019,IT_003,ITC15,Novara,781,350
2019,IT_004,ITC16,Cuneo,1126,778
2019,IT_005,ITC17,Asti,502,276
2019,IT_006,ITC18,Alessandria,866,423
2019,IT_007,ITC20,Valle dAosta,290,131
2019,IT_008,ITC31,Imperia,465,165
2019,IT_009,ITC32,Savona,689,257
2019,IT_010,ITC33,Genova,1649,707
2019,IT_011,ITC34,La Spezia,489,241
2019,IT_012,ITC41,Varese,1628,856
2019,IT_013,ITC42,Como,1188,662
2019,IT_014,ITC44,Sondrio,301,215
2019,IT_015,ITC4C,Milano,5237,2021
2019,IT_016,ITC46,Bergamo,1896,1189
2019,IT_017,ITC47,Brescia,2195,1299
2019,IT_018,ITC48,Pavia,1142,445
2019,IT_019,ITC4A,Cremona,706,370
2019,IT_020,ITC4B,Mantova,724,314
2019,IT_021,ITH10,Bolzano,1641,600
2019,IT_022,ITH20,Trento,899,489
2019,IT_023,ITH31,Verona,1973,1181
2019,IT_024,ITH32,Vicenza,1269,871
2019,IT_025,ITH33,Belluno,308,173
2019,IT_026,ITH34,Treviso,1454,954
2019,IT_027,ITH35,Venezia,1716,760
2019,IT_028,ITH36,Padova,1372,1022
2019,IT_029,ITH37,Rovigo,366,245
2019,IT_030,ITH42,Udine,970,402
2019,IT_031,ITH43,Gorizia,292,121
2019,IT_032,ITH44,Trieste,527,149
2019,IT_033,ITH51,Piacenza,587,338
2019,IT_034,ITH52,Parma,774,357
2019,IT_035,ITH53,Reggio nellEmilia,985,434
2019,IT_036,ITH54,Modena,1269,610
2019,IT_037,ITH55,Bologna,1989,709
2019,IT_038,ITH56,Ferrara,750,251
2019,IT_039,ITH57,Ravenna,807,306
2019,IT_040,ITH58,ForliCesena,635,332
2019,IT_041,ITI31,Pesaro e Urbino,576,384
2019,IT_042,ITI32,Ancona,637,457
2019,IT_043,ITI33,Macerata,411,422
2019,IT_044,ITI34,Ascoli Piceno,231,286
2019,IT_045,ITI11,MassaCarrara,341,228
2019,IT_046,ITI12,Lucca,893,341
2019,IT_047,ITI13,Pistoia,565,242
2019,IT_048,ITI14,Firenze,1969,838
2019,IT_049,ITI16,Livorno,853,234
2019,IT_050,ITI17,Pisa,801,448
2019,IT_051,ITI18,Arezzo,645,391
2019,IT_052,ITI19,Siena,702,385
2019,IT_053,ITI1A,Grosseto,529,203
2019,IT_054,ITI21,Perugia,1012,864
2019,IT_055,ITI22,Terni,389,231
2019,IT_056,ITI41,Viterbo,628,418
2019,IT_057,ITI42,Rieti,261,198
2019,IT_058,ITI43,Roma,7151,4223
2019,IT_059,ITI44,Latina,797,735
2019,IT_060,ITI45,Frosinone,599,788
2019,IT_061,ITF31,Caserta,1100,2640
2019,IT_062,ITF32,Benevento,293,802
2019,IT_063,ITF33,Napoli,4268,8169
2019,IT_064,ITF34,Avellino,342,1076
2019,IT_065,ITF35,Salerno,1375,2932
2019,IT_066,ITF11,LAquila,413,454
2019,IT_067,ITF12,Teramo,457,499
2019,IT_068,ITF13,Pescara,466,420
2019,IT_069,ITF14,Chieti,463,628
2019,IT_070,ITF22,Campobasso,200,396
2019,IT_071,ITF46,Foggia,518,1546
2019,IT_072,ITF47,Bari,1622,3004
2019,IT_073,ITF43,Taranto,601,1025
2019,IT_074,ITF44,Brindisi,562,840
2019,IT_075,ITF45,Lecce,1061,1755
2019,IT_076,ITF51,Potenza,269,982
2019,IT_077,ITF52,Matera,176,560
2019,IT_078,ITF61,Cosenza,609,1815
2019,IT_079,ITF63,Catanzaro,362,838
2019,IT_080,ITF65,Reggio di Calabria,456,1705
2019,IT_081,ITG11,Trapani,564,1194
2019,IT_082,ITG12,Palermo,1628,3380
2019,IT_083,ITG13,Messina,726,1560
2019,IT_084,ITG14,Agrigento,399,1337
2019,IT_085,ITG15,Caltanissetta,302,671
2019,IT_086,ITG16,Enna,159,401
2019,IT_087,ITG17,Catania,1523,2452
2019,IT_088,ITG18,Ragusa,423,810
2019,IT_089,ITG19,Siracusa,633,826
2019,IT_090,ITG2D,Sassari,782,613
2019,IT_091,ITG2E,Nuoro,225,324
2019,IT_092,ITG2F,Cagliari,706,458
2019,IT_093,ITH41,Pordenone,548,247
2019,IT_094,ITF21,Isernia,81,184
2019,IT_095,ITG2G,Oristano,207,195
2019,IT_096,ITC13,Biella,336,139
2019,IT_097,ITC43,Lecco,659,474
2019,IT_098,ITC49,Lodi,336,178
2019,IT_099,ITH59,Rimini,673,339
2019,IT_100,ITI15,Prato,428,175
2019,IT_101,ITF62,Crotone,149,550
2019,IT_102,ITF64,Vibo Valentia,117,576
2019,IT_103,ITC14,VerbanoCusioOssola,354,242
2019,IT_108,ITC4D,Monza e della Brianza,1373,732
2019,IT_109,ITI35,Fermo,231,262
2019,IT_110,ITF48,BarlettaAndriaTrani,434,1202
2019,IT_111,ITG2H,Sud Sardegna,567,392
2020,IT_001,ITC11,Torino,2746,601
2020,IT_002,ITC12,Vercelli,229,49
2020,IT_003,ITC15,Novara,525,131
2020,IT_004,ITC16,Cuneo,758,268
2020,IT_005,ITC17,Asti,343,76
2020,IT_006,ITC18,Alessandria,628,141
2020,IT_007,ITC20,Valle dAosta,197,43
2020,IT_008,ITC31,Imperia,300,60
2020,IT_009,ITC32,Savona,466,99
2020,IT_010,ITC33,Genova,1113,287
2020,IT_011,ITC34,La Spezia,357,79
2020,IT_012,ITC41,Varese,1097,317
2020,IT_013,ITC42,Como,776,241
2020,IT_014,ITC44,Sondrio,237,76
2020,IT_015,ITC4C,Milano,3273,742
2020,IT_016,ITC46,Bergamo,1267,408
2020,IT_017,ITC47,Brescia,1620,461
2020,IT_018,ITC48,Pavia,728,137
2020,IT_019,ITC4A,Cremona,440,128
2020,IT_020,ITC4B,Mantova,472,124
2020,IT_021,ITH10,Bolzano,1372,314
2020,IT_022,ITH20,Trento,709,193
2020,IT_023,ITH31,Verona,1242,505
2020,IT_024,ITH32,Vicenza,926,414
2020,IT_025,ITH33,Belluno,257,75
2020,IT_026,ITH34,Treviso,1039,471
2020,IT_027,ITH35,Venezia,1166,359
2020,IT_028,ITH36,Padova,1080,420
2020,IT_029,ITH37,Rovigo,259,81
2020,IT_030,ITH42,Udine,677,167
2020,IT_031,ITH43,Gorizia,201,37
2020,IT_032,ITH44,Trieste,373,79
2020,IT_033,ITH51,Piacenza,396,124
2020,IT_034,ITH52,Parma,606,101
2020,IT_035,ITH53,Reggio nellEmilia,719,166
2020,IT_036,ITH54,Modena,885,244
2020,IT_037,ITH55,Bologna,1477,278
2020,IT_038,ITH56,Ferrara,459,97
2020,IT_039,ITH57,Ravenna,585,143
2020,IT_040,ITH58,ForliCesena,478,172
2020,IT_041,ITI31,Pesaro e Urbino,352,97
2020,IT_042,ITI32,Ancona,438,147
2020,IT_043,ITI33,Macerata,273,155
2020,IT_044,ITI34,Ascoli Piceno,198,86
2020,IT_045,ITI11,MassaCarrara,248,53
2020,IT_046,ITI12,Lucca,506,134
2020,IT_047,ITI13,Pistoia,331,87
2020,IT_048,ITI14,Firenze,1320,285
2020,IT_049,ITI16,Livorno,552,81
2020,IT_050,ITI17,Pisa,506,169
2020,IT_051,ITI18,Arezzo,310,106
2020,IT_052,ITI19,Siena,393,80
2020,IT_053,ITI1A,Grosseto,333,65
2020,IT_054,ITI21,Perugia,682,250
2020,IT_055,ITI22,Terni,245,74
2020,IT_056,ITI41,Viterbo,470,110
2020,IT_057,ITI42,Rieti,157,69
2020,IT_058,ITI43,Roma,5100,1453
2020,IT_059,ITI44,Latina,653,186
2020,IT_060,ITI45,Frosinone,503,203
2020,IT_061,ITF31,Caserta,1047,813
2020,IT_062,ITF32,Benevento,268,196
2020,IT_063,ITF33,Napoli,3479,2097
2020,IT_064,ITF34,Avellino,301,208
2020,IT_065,ITF35,Salerno,937,782
2020,IT_066,ITF11,LAquila,313,75
2020,IT_067,ITF12,Teramo,303,104
2020,IT_068,ITF13,Pescara,303,113
2020,IT_069,ITF14,Chieti,393,133
2020,IT_070,ITF22,Campobasso,192,79
2020,IT_071,ITF46,Foggia,479,352
2020,IT_072,ITF47,Bari,1164,610
2020,IT_073,ITF43,Taranto,459,280
2020,IT_074,ITF44,Brindisi,371,181
2020,IT_075,ITF45,Lecce,683,527
2020,IT_076,ITF51,Potenza,192,130
2020,IT_077,ITF52,Matera,155,101
2020,IT_078,ITF61,Cosenza,494,389
2020,IT_079,ITF63,Catanzaro,278,254
2020,IT_080,ITF65,Reggio di Calabria,394,710
2020,IT_081,ITG11,Trapani,320,417
2020,IT_082,ITG12,Palermo,1190,1302
2020,IT_083,ITG13,Messina,546,610
2020,IT_084,ITG14,Agrigento,353,563
2020,IT_085,ITG15,Caltanissetta,271,219
2020,IT_086,ITG16,Enna,139,178
2020,IT_087,ITG17,Catania,1097,959
2020,IT_088,ITG18,Ragusa,309,324
2020,IT_089,ITG19,Siracusa,481,389
2020,IT_090,ITG2D,Sassari,626,136
2020,IT_091,ITG2E,Nuoro,197,36
2020,IT_092,ITG2F,Cagliari,487,183
2020,IT_093,ITH41,Pordenone,407,96
2020,IT_094,ITF21,Isernia,76,26
2020,IT_095,ITG2G,Oristano,172,30
2020,IT_096,ITC13,Biella,267,58
2020,IT_097,ITC43,Lecco,436,189
2020,IT_098,ITC49,Lodi,229,59
2020,IT_099,ITH59,Rimini,434,147
2020,IT_100,ITI15,Prato,257,78
2020,IT_101,ITF62,Crotone,118,123
2020,IT_102,ITF64,Vibo Valentia,98,146
2020,IT_103,ITC14,VerbanoCusioOssola,225,46
2020,IT_108,ITC4D,Monza e della Brianza,965,301
2020,IT_109,ITI35,Fermo,146,67
2020,IT_110,ITF48,BarlettaAndriaTrani,373,268
2020,IT_111,ITG2H,Sud Sardegna,376,111
2021,IT_001,ITC11,Torino,3670,1574
2021,IT_002,ITC12,Vercelli,363,127
2021,IT_003,ITC15,Novara,750,353
2021,IT_004,ITC16,Cuneo,1110,765
2021,IT_005,ITC17,Asti,528,249
2021,IT_006,ITC18,Alessandria,943,391
2021,IT_007,ITC20,Valle dAosta,294,95
2021,IT_008,ITC31,Imperia,445,149
2021,IT_009,ITC32,Savona,706,209
2021,IT_010,ITC33,Genova,1671,667
2021,IT_011,ITC34,La Spezia,497,220
2021,IT_012,ITC41,Varese,1589,765
2021,IT_013,ITC42,Como,1237,578
2021,IT_014,ITC44,Sondrio,294,181
2021,IT_015,ITC4C,Milano,4745,1753
2021,IT_016,ITC46,Bergamo,1930,1228
2021,IT_017,ITC47,Brescia,2309,1233
2021,IT_018,ITC48,Pavia,1182,433
2021,IT_019,ITC4A,Cremona,625,319
2021,IT_020,ITC4B,Mantova,804,259
2021,IT_021,ITH10,Bolzano,1585,498
2021,IT_022,ITH20,Trento,890,423
2021,IT_023,ITH31,Verona,1800,1053
2021,IT_024,ITH32,Vicenza,1291,857
2021,IT_025,ITH33,Belluno,315,146
2021,IT_026,ITH34,Treviso,1506,797
2021,IT_027,ITH35,Venezia,1755,637
2021,IT_028,ITH36,Padova,1459,877
2021,IT_029,ITH37,Rovigo,367,177
2021,IT_030,ITH42,Udine,923,376
2021,IT_031,ITH43,Gorizia,273,104
2021,IT_032,ITH44,Trieste,439,150
2021,IT_033,ITH51,Piacenza,578,306
2021,IT_034,ITH52,Parma,831,338
2021,IT_035,ITH53,Reggio nellEmilia,1001,428
2021,IT_036,ITH54,Modena,1215,509
2021,IT_037,ITH55,Bologna,1876,654
2021,IT_038,ITH56,Ferrara,698,206
2021,IT_039,ITH57,Ravenna,825,289
2021,IT_040,ITH58,ForliCesena,668,375
2021,IT_041,ITI31,Pesaro e Urbino,523,344
2021,IT_042,ITI32,Ancona,667,441
2021,IT_043,ITI33,Macerata,399,456
2021,IT_044,ITI34,Ascoli Piceno,302,289
2021,IT_045,ITI11,MassaCarrara,387,157
2021,IT_046,ITI12,Lucca,886,332
2021,IT_047,ITI13,Pistoia,538,220
2021,IT_048,ITI14,Firenze,1858,814
2021,IT_049,ITI16,Livorno,838,211
2021,IT_050,ITI17,Pisa,795,395
2021,IT_051,ITI18,Arezzo,593,297
2021,IT_052,ITI19,Siena,625,305
2021,IT_053,ITI1A,Grosseto,519,175
2021,IT_054,ITI21,Perugia,969,581
2021,IT_055,ITI22,Terni,343,209
2021,IT_056,ITI41,Viterbo,666,382
2021,IT_057,ITI42,Rieti,323,183
2021,IT_058,ITI43,Roma,6897,3002
2021,IT_059,ITI44,Latina,988,747
2021,IT_060,ITI45,Frosinone,653,683
2021,IT_061,ITF31,Caserta,1404,2664
2021,IT_062,ITF32,Benevento,344,641
2021,IT_063,ITF33,Napoli,4478,7842
2021,IT_064,ITF34,Avellino,450,989
2021,IT_065,ITF35,Salerno,1361,2927
2021,IT_066,ITF11,LAquila,399,374
2021,IT_067,ITF12,Teramo,423,430
2021,IT_068,ITF13,Pescara,433,410
2021,IT_069,ITF14,Chieti,557,507
2021,IT_070,ITF22,Campobasso,274,350
2021,IT_071,ITF46,Foggia,660,1488
2021,IT_072,ITF47,Bari,1796,2968
2021,IT_073,ITF43,Taranto,701,1093
2021,IT_074,ITF44,Brindisi,629,863
2021,IT_075,ITF45,Lecce,1152,1776
2021,IT_076,ITF51,Potenza,279,899
2021,IT_077,ITF52,Matera,186,597
2021,IT_078,ITF61,Cosenza,669,1758
2021,IT_079,ITF63,Catanzaro,397,928
2021,IT_080,ITF65,Reggio di Calabria,536,2047
2021,IT_081,ITG11,Trapani,560,1332
2021,IT_082,ITG12,Palermo,1660,3676
2021,IT_083,ITG13,Messina,740,1570
2021,IT_084,ITG14,Agrigento,495,1738
2021,IT_085,ITG15,Caltanissetta,301,769
2021,IT_086,ITG16,Enna,179,442
2021,IT_087,ITG17,Catania,1521,2728
2021,IT_088,ITG18,Ragusa,391,689
2021,IT_089,ITG19,Siracusa,615,788
2021,IT_090,ITG2D,Sassari,810,361
2021,IT_091,ITG2E,Nuoro,264,136
2021,IT_092,ITG2F,Cagliari,705,413
2021,IT_093,ITH41,Pordenone,535,235
2021,IT_094,ITF21,Isernia,77,161
2021,IT_095,ITG2G,Oristano,202,113
2021,IT_096,ITC13,Biella,375,130
2021,IT_097,ITC43,Lecco,667,505
2021,IT_098,ITC49,Lodi,369,164
2021,IT_099,ITH59,Rimini,566,314
2021,IT_100,ITI15,Prato,371,194
2021,IT_101,ITF62,Crotone,129,631
2021,IT_102,ITF64,Vibo Valentia,119,670
2021,IT_103,ITC14,VerbanoCusioOssola,394,200
2021,IT_108,ITC4D,Monza e della Brianza,1444,706
2021,IT_109,ITI35,Fermo,195,203
2021,IT_110,ITF48,BarlettaAndriaTrani,502,1229
2021,IT_111,ITG2H,Sud Sardegna,473,254
2022,IT_001,ITC11,Torino,4172,1608
2022,IT_002,ITC12,Vercelli,380,132
2022,IT_003,ITC15,Novara,761,330
2022,IT_004,ITC16,Cuneo,1223,776
2022,IT_005,ITC17,Asti,605,240
2022,IT_006,ITC18,Alessandria,1007,446
2022,IT_007,ITC20,Valle dAosta,298,123
2022,IT_008,ITC31,Imperia,474,167
2022,IT_009,ITC32,Savona,727,266
2022,IT_010,ITC33,Genova,1744,735
2022,IT_011,ITC34,La Spezia,532,223
2022,IT_012,ITC41,Varese,1856,779
2022,IT_013,ITC42,Como,1485,641
2022,IT_014,ITC44,Sondrio,305,215
2022,IT_015,ITC4C,Milano,5342,1736
2022,IT_016,ITC46,Bergamo,2336,1196
2022,IT_017,ITC47,Brescia,2715,1333
2022,IT_018,ITC48,Pavia,1259,399
2022,IT_019,ITC4A,Cremona,754,292
2022,IT_020,ITC4B,Mantova,850,343
2022,IT_021,ITH10,Bolzano,1735,590
2022,IT_022,ITH20,Trento,1081,468
2022,IT_023,ITH31,Verona,2183,1030
2022,IT_024,ITH32,Vicenza,1487,852
2022,IT_025,ITH33,Belluno,371,204
2022,IT_026,ITH34,Treviso,1682,845
2022,IT_027,ITH35,Venezia,1949,717
2022,IT_028,ITH36,Padova,1625,938
2022,IT_029,ITH37,Rovigo,416,214
2022,IT_030,ITH42,Udine,973,394
2022,IT_031,ITH43,Gorizia,319,113
2022,IT_032,ITH44,Trieste,570,167
2022,IT_033,ITH51,Piacenza,701,311
2022,IT_034,ITH52,Parma,907,369
2022,IT_035,ITH53,Reggio nellEmilia,1065,396
2022,IT_036,ITH54,Modena,1456,607
2022,IT_037,ITH55,Bologna,2289,700
2022,IT_038,ITH56,Ferrara,746,201
2022,IT_039,ITH57,Ravenna,894,282
2022,IT_040,ITH58,ForliCesena,833,354
2022,IT_041,ITI31,Pesaro e Urbino,656,352
2022,IT_042,ITI32,Ancona,734,481
2022,IT_043,ITI33,Macerata,490,484
2022,IT_044,ITI34,Ascoli Piceno,289,331
2022,IT_045,ITI11,MassaCarrara,352,145
2022,IT_046,ITI12,Lucca,920,364
2022,IT_047,ITI13,Pistoia,595,229
2022,IT_048,ITI14,Firenze,2161,937
2022,IT_049,ITI16,Livorno,850,223
2022,IT_050,ITI17,Pisa,889,451
2022,IT_051,ITI18,Arezzo,736,412
2022,IT_052,ITI19,Siena,830,375
2022,IT_053,ITI1A,Grosseto,575,209
2022,IT_054,ITI21,Perugia,1127,831
2022,IT_055,ITI22,Terni,408,221
2022,IT_056,ITI41,Viterbo,776,430
2022,IT_057,ITI42,Rieti,314,221
2022,IT_058,ITI43,Roma,8076,3468
2022,IT_059,ITI44,Latina,1063,791
2022,IT_060,ITI45,Frosinone,689,710
2022,IT_061,ITF31,Caserta,1110,2444
2022,IT_062,ITF32,Benevento,296,753
2022,IT_063,ITF33,Napoli,4168,7463
2022,IT_064,ITF34,Avellino,356,999
2022,IT_065,ITF35,Salerno,1505,2876
2022,IT_066,ITF11,LAquila,428,418
2022,IT_067,ITF12,Teramo,490,470
2022,IT_068,ITF13,Pescara,476,425
2022,IT_069,ITF14,Chieti,574,548
2022,IT_070,ITF22,Campobasso,252,363
2022,IT_071,ITF46,Foggia,571,1437
2022,IT_072,ITF47,Bari,1812,2898
2022,IT_073,ITF43,Taranto,680,1112
2022,IT_074,ITF44,Brindisi,699,819
2022,IT_075,ITF45,Lecce,1140,1627
2022,IT_076,ITF51,Potenza,240,927
2022,IT_077,ITF52,Matera,171,576
2022,IT_078,ITF61,Cosenza,583,1660
2022,IT_079,ITF63,Catanzaro,359,787
2022,IT_080,ITF65,Reggio di Calabria,538,1635
2022,IT_081,ITG11,Trapani,585,1151
2022,IT_082,ITG12,Palermo,1712,3140
2022,IT_083,ITG13,Messina,804,1396
2022,IT_084,ITG14,Agrigento,483,1318
2022,IT_085,ITG15,Caltanissetta,258,640
2022,IT_086,ITG16,Enna,175,361
2022,IT_087,ITG17,Catania,1552,2318
2022,IT_088,ITG18,Ragusa,439,680
2022,IT_089,ITG19,Siracusa,673,787
2022,IT_090,ITG2D,Sassari,851,645
2022,IT_091,ITG2E,Nuoro,257,281
2022,IT_092,ITG2F,Cagliari,698,391
2022,IT_093,ITH41,Pordenone,606,241
2022,IT_094,ITF21,Isernia,98,183
2022,IT_095,ITG2G,Oristano,198,162
2022,IT_096,ITC13,Biella,452,128
2022,IT_097,ITC43,Lecco,723,506
2022,IT_098,ITC49,Lodi,395,182
2022,IT_099,ITH59,Rimini,682,343
2022,IT_100,ITI15,Prato,448,238
2022,IT_101,ITF62,Crotone,141,521
2022,IT_102,ITF64,Vibo Valentia,167,557
2022,IT_103,ITC14,VerbanoCusioOssola,410,239
2022,IT_108,ITC4D,Monza e della Brianza,1562,746
2022,IT_109,ITI35,Fermo,247,226
2022,IT_110,ITF48,BarlettaAndriaTrani,477,1113
2022,IT_111,ITG2H,Sud Sardegna,511,324
2023,IT_001,ITC11,Torino,4326,1449
2023,IT_002,ITC12,Vercelli,373,131
2023,IT_003,ITC15,Novara,818,300
2023,IT_004,ITC16,Cuneo,1277,663
2023,IT_005,ITC17,Asti,647,237
2023,IT_006,ITC18,Alessandria,1028,379
2023,IT_007,ITC20,Valle dAosta,321,106
2023,IT_008,ITC31,Imperia,527,167
2023,IT_009,ITC32,Savona,729,230
2023,IT_010,ITC33,Genova,1926,634
2023,IT_011,ITC34,La Spezia,501,224
2023,IT_012,ITC41,Varese,1953,764
2023,IT_013,ITC42,Como,1472,538
2023,IT_014,ITC44,Sondrio,317,185
2023,IT_015,ITC4C,Milano,5706,1618
2023,IT_016,ITC46,Bergamo,2405,1086
2023,IT_017,ITC47,Brescia,2769,1247
2023,IT_018,ITC48,Pavia,1314,418
2023,IT_019,ITC4A,Cremona,742,349
2023,IT_020,ITC4B,Mantova,895,294
2023,IT_021,ITH10,Bolzano,1635,572
2023,IT_022,ITH20,Trento,1121,426
2023,IT_023,ITH31,Verona,2143,1004
2023,IT_024,ITH32,Vicenza,1576,745
2023,IT_025,ITH33,Belluno,396,169
2023,IT_026,ITH34,Treviso,1803,808
2023,IT_027,ITH35,Venezia,1783,631
2023,IT_028,ITH36,Padova,1774,883
2023,IT_029,ITH37,Rovigo,464,189
2023,IT_030,ITH42,Udine,999,360
2023,IT_031,ITH43,Gorizia,307,119
2023,IT_032,ITH44,Trieste,588,136
2023,IT_033,ITH51,Piacenza,690,270
2023,IT_034,ITH52,Parma,927,343
2023,IT_035,ITH53,Reggio nellEmilia,1196,386
2023,IT_036,ITH54,Modena,1439,539
2023,IT_037,ITH55,Bologna,2351,624
2023,IT_038,ITH56,Ferrara,825,186
2023,IT_039,ITH57,Ravenna,921,290
2023,IT_040,ITH58,ForliCesena,814,328
2023,IT_041,ITI31,Pesaro e Urbino,619,341
2023,IT_042,ITI32,Ancona,778,440
2023,IT_043,ITI33,Macerata,440,409
2023,IT_044,ITI34,Ascoli Piceno,326,293
2023,IT_045,ITI11,MassaCarrara,401,139
2023,IT_046,ITI12,Lucca,967,316
2023,IT_047,ITI13,Pistoia,670,201
2023,IT_048,ITI14,Firenze,2254,820
2023,IT_049,ITI16,Livorno,901,193
2023,IT_050,ITI17,Pisa,967,415
2023,IT_051,ITI18,Arezzo,731,366
2023,IT_052,ITI19,Siena,813,319
2023,IT_053,ITI1A,Grosseto,587,167
2023,IT_054,ITI21,Perugia,1197,689
2023,IT_055,ITI22,Terni,401,203
2023,IT_056,ITI41,Viterbo,772,415
2023,IT_057,ITI42,Rieti,394,188
2023,IT_058,ITI43,Roma,8260,3510
2023,IT_059,ITI44,Latina,908,692
2023,IT_060,ITI45,Frosinone,661,643
2023,IT_061,ITF31,Caserta,1127,2327
2023,IT_062,ITF32,Benevento,268,686
2023,IT_063,ITF33,Napoli,4046,6679
2023,IT_064,ITF34,Avellino,392,938
2023,IT_065,ITF35,Salerno,1383,2568
2023,IT_066,ITF11,LAquila,425,367
2023,IT_067,ITF12,Teramo,499,433
2023,IT_068,ITF13,Pescara,508,371
2023,IT_069,ITF14,Chieti,550,498
2023,IT_070,ITF22,Campobasso,240,330
2023,IT_071,ITF46,Foggia,537,1384
2023,IT_072,ITF47,Bari,1740,2477
2023,IT_073,ITF43,Taranto,703,1040
2023,IT_074,ITF44,Brindisi,652,743
2023,IT_075,ITF45,Lecce,1182,1503
2023,IT_076,ITF51,Potenza,271,791
2023,IT_077,ITF52,Matera,179,547
2023,IT_078,ITF61,Cosenza,612,1411
2023,IT_079,ITF63,Catanzaro,388,669
2023,IT_080,ITF65,Reggio di Calabria,558,1586
2023,IT_081,ITG11,Trapani,623,1150
2023,IT_082,ITG12,Palermo,1699,2974
2023,IT_083,ITG13,Messina,805,1310
2023,IT_084,ITG14,Agrigento,456,1282
2023,IT_085,ITG15,Caltanissetta,294,592
2023,IT_086,ITG16,Enna,168,350
2023,IT_087,ITG17,Catania,1509,2141
2023,IT_088,ITG18,Ragusa,495,616
2023,IT_089,ITG19,Siracusa,638,744
2023,IT_090,ITG2D,Sassari,794,552
2023,IT_091,ITG2E,Nuoro,247,258
2023,IT_092,ITG2F,Cagliari,707,391
2023,IT_093,ITH41,Pordenone,628,225
2023,IT_094,ITF21,Isernia,78,163
2023,IT_095,ITG2G,Oristano,200,146
2023,IT_096,ITC13,Biella,415,120
2023,IT_097,ITC43,Lecco,715,471
2023,IT_098,ITC49,Lodi,413,187
2023,IT_099,ITH59,Rimini,665,323
2023,IT_100,ITI15,Prato,441,188
2023,IT_101,ITF62,Crotone,140,439
2023,IT_102,ITF64,Vibo Valentia,142,525
2023,IT_103,ITC14,VerbanoCusioOssola,396,195
2023,IT_108,ITC4D,Monza e della Brianza,1579,647
2023,IT_109,ITI35,Fermo,228,221
2023,IT_110,ITF48,BarlettaAndriaTrani,440,1024
2023,IT_111,ITG2H,Sud Sardegna,530,289
